Family,Genus,Species,EToLID,Catalog #,Label,Total length (bp),No of charsets,enc1,ficd,gtdc2 ,kiaa1239,myh6,panx2,plagl2,ptchd4,rag1,rag2,rh,ripk4,snx33,sidkey,gpr85,svep1,tbr1b,vcpip,zic1,16S,hoxc6a,,,,,,
Balistidae,Balistapus,undulatus,E0743,KU_05677,E0743_Balistapus_undulatus,7814,8,0,657,0,0,789,789,0,0,1422,0,360,0,671,0,0,0,0,0,823,2303,0,,,,,,
Balistidae,Balistes,vetula,E0755,KU_05789,E0755_Balistes_vetula,7764,7,0,660,0,0,0,861,0,0,1503,0,360,0,0,1248,0,0,0,0,829,2303,0,,,,,,
Balistidae,Melichthys,indicus,E0919,KU_07163,E0919_Melichthys_indicus,6983,9,0,693,0,0,727,0,0,756,0,0,0,0,696,0,0,825,813,669,677,0,1127,,,,,,
Balistidae,Melichthys,niger,E0922,KU_07173,E0922_Melichthys_niger,8305,10,0,693,0,0,722,0,0,755,1503,0,360,0,696,0,0,0,813,0,818,808,1137,,,,,,
Balistidae,Sufflamen,fraenatum,E0935,KU_07210,E0935_Sufflamen_fraenatum,8759,9,0,693,0,750,716,0,0,756,0,0,0,0,705,1235,0,0,794,0,807,2303,0,,,,,,
Balistidae,Abalistes,stellatus,E0936,KU_07211,E0936_Abalistes_stellatus,11777,14,0,693,873,747,0,0,699,756,1503,0,361,0,705,1248,0,0,814,711,828,801,1038,,,,,,
Barbourisiidae,Barbourisia,rufa,G1222,_,G1222_Barbourisia_rufa,9804,10,0,0,891,0,744,0,699,711,1482,0,642,0,705,0,0,0,786,0,837,2307,0,,,,,,
Bathydraconidae,Gymnodraco,acuticeps,E0155,KU_00917,E0155_Gymnodraco_acuticeps,11524,12,0,0,891,0,744,891,804,748,1416,0,756,645,705,0,0,0,786,0,829,2309,0,,,,,,
Bathydraconidae,Parachaenichthys,charcoti,E0157,KU_00922,E0157_Parachaenichthys_charcoti,13727,15,649,0,873,0,752,909,804,748,1416,0,756,645,697,0,0,756,831,762,820,2309,0,,,,,,
Bathylagidae,Bathylagus,euryops,G1224,_,G1224_Bathylagus_euryops,5357,7,0,0,891,0,744,0,0,0,0,0,756,0,705,0,0,0,789,0,840,632,0,,,,,,
Bathymasteridae,Rathbunella,hypoplecta,E0128,KU_00500,E0128_Rathbunella_hypoplecta,5649,7,0,684,0,762,0,897,0,748,0,0,0,0,705,0,0,0,0,0,0,804,1049,,,,,,
Bathymasteridae,Bathymaster,caeruleofasciatus,E0191,KU_02109,E0191_Bathymaster_caeruleofasciatus,7737,10,0,0,0,0,744,848,804,748,0,0,0,632,705,0,0,0,816,669,828,0,943,,,,,,
Bathymasteridae,Bathymaster,signatus,E0420,KU_03164,E0420_Bathymaster_signatus,8957,11,0,663,0,756,0,891,804,748,0,0,0,645,0,1250,0,0,813,765,810,812,0,,,,,,
Bathysauridae,Bathysaurus,ferox,E0785,KU_05934,E0785_Bathysaurus_ferox,7670,9,657,669,0,792,0,912,0,743,1556,0,0,632,0,0,0,0,831,0,878,0,0,,,,,,
Batrachoididae,Sanopus,sp,E0009,KU_00239,E0009_Sanopus_sp,4989,6,0,690,0,951,0,849,0,0,0,0,822,0,0,855,0,0,822,0,0,0,0,,,,,,
Batrachoididae,Opsanus,tau,E0040,KU_01256,E0040_Opsanus_tau,5637,7,0,0,0,951,0,834,0,0,0,0,810,642,0,855,0,0,809,0,0,736,0,,,,,,
Batrachoididae,Porichthys,notatus,E0058,KU_02196,E0058_Porichthys_notatus,11019,13,0,696,891,0,744,0,696,756,1575,0,819,570,705,855,0,0,789,0,966,957,0,,,,,,
Batrachoididae,Opsanus,pardus,E0513,KU_03968,E0513_Opsanus_pardus,10644,13,0,654,891,795,744,0,663,711,1398,795,819,0,693,0,957,0,789,735,0,0,0,,,,,,
Batrachoididae,Porichthys,plectrodon,E0590,KU_05070,E0590_Porichthys_plectrodon,10991,13,657,654,891,783,645,0,699,0,0,0,0,0,0,1248,990,792,789,741,984,0,1118,,,,,,
Batrachoididae,Opsanus,beta,E0698,KU_05436,E0698_Opsanus_beta,5407,6,0,654,0,0,551,837,0,0,1572,0,0,0,0,0,0,0,0,0,0,812,981,,,,,,
Bedotiidae,Rheocles,wrightae,G1467,_,G1467_Rheocles_wrightae,9532,11,647,0,891,0,744,0,684,711,1575,0,0,0,699,0,981,0,789,0,978,833,0,,,,,,
Belonidae,Strongylura,notata,E0110,KU_00255,E0110_Strongylura_notata,12551,16,657,684,891,786,744,906,804,0,0,1002,0,645,705,0,969,732,831,570,828,797,0,,,,,,
Belonidae,Platybelone,argalus,E0114,KU_00325,E0114_Platybelone_argalus,13122,15,624,0,873,798,744,918,804,0,1470,1017,0,634,680,1251,960,0,726,0,828,795,0,,,,,,
Belonidae,Ablennes,hians,E0162,KU_01238,E0162_Ablennes_hians,10460,11,0,684,0,783,744,915,804,0,0,1002,0,645,705,0,0,0,0,0,813,2310,1055,,,,,,
Belonidae,Tylosurus,crocodilus,E1051,KU_05842,E1051_Tylosurus_crocodilus,6278,8,0,675,0,786,0,879,804,0,0,1002,0,632,705,0,0,0,0,0,0,795,0,,,,,,
Belonidae,Xenentodon,cancila,G1508,_,G1508_Xenentodon_cancila,9729,11,657,0,891,0,744,0,699,711,1473,1017,0,0,0,0,966,0,789,0,984,798,0,,,,,,
Berycidae,Beryx,decadactylus,E0159,KU_00933,E0159_Beryx_decadactylus,13098,14,657,0,891,0,0,885,804,747,1443,0,459,620,678,0,982,825,831,0,0,2306,970,,,,,,
Berycidae,Centroberyx,druzhinini,G1238,_,G1238_Centroberyx_druzhinini,6831,8,0,0,879,0,741,0,696,711,1461,0,0,0,699,0,0,0,780,0,864,0,0,,,,,,
Blenniidae,Hypsoblennius,hentz,E0289,KU_00019,E0289_Hypsoblennius_hentz,2381,3,0,0,0,753,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,935,0,,,,,,
Blenniidae,Ophioblennius,atlanticus,E0296,KU_00136,E0296_Ophioblennius_atlanticus,10043,12,648,0,873,768,720,735,804,708,1482,0,0,0,705,0,0,0,783,0,882,935,0,,,,,,
Blenniidae,Entomacrodus,nigricans,E0297,KU_00139,E0297_Entomacrodus_nigricans,3336,4,0,0,0,948,702,0,804,0,0,0,0,0,0,0,0,0,0,0,882,0,0,,,,,,
Blenniidae,Hypleurochilus,sp,E0298,KU_00157,E0298_Hypleurochilus_sp,5022,6,0,693,0,0,0,906,804,0,0,0,759,0,0,0,0,0,0,0,0,762,1098,,,,,,
Blenniidae,Praealticus,caesius,E0329,KU_00775,E0329_Praealticus_caesius,5314,6,0,693,0,948,0,867,804,0,0,0,0,0,0,0,0,0,0,0,844,0,1158,,,,,,
Blenniidae,Cirripectes,quagga,E0330,KU_00800,E0330_Cirripectes_quagga,3729,4,0,0,0,948,729,0,804,0,0,0,0,0,0,1248,0,0,0,0,0,0,0,,,,,,
Blenniidae,Stanulus,sp,E0332,KU_00802,E0332_Stanulus_sp,3357,4,0,693,0,0,0,0,804,0,0,0,0,612,0,1248,0,0,0,0,0,0,0,,,,,,
Blenniidae,Cirripectes,stigmaticus,E0520,KU_04023,E0520_Cirripectes_stigmaticus,3538,5,0,0,0,750,690,0,0,0,0,0,0,576,705,0,0,0,0,0,817,0,0,,,,,,
Blenniidae,Nannosalarias,nativitatis,E0521,KU_04045,E0521_Nannosalarias_nativitatis,6203,7,0,0,0,750,0,888,0,0,0,0,0,616,705,1245,0,0,0,0,815,0,1184,,,,,,
Blenniidae,Ecsenius,pardus,E0523,KU_04090,E0523_Ecsenius_pardus,4415,5,0,0,0,750,0,778,804,0,0,0,0,0,0,1245,0,0,0,0,838,0,0,,,,,,
Blenniidae,Atrosalarias,fuscus,E0525,KU_04129,E0525_Atrosalarias_fuscus,3020,4,0,0,0,750,0,909,0,0,0,0,0,542,0,0,0,0,0,0,819,0,0,,,,,,
Blenniidae,Meiacanthus,oualanensis_grammistes,E0526,KU_04137,E0526_Meiacanthus_oualanensis_grammistes,9230,11,657,0,888,0,742,0,699,702,1482,0,0,0,705,0,936,0,783,0,824,812,0,,,,,,
Blenniidae,Plagiotremus,tapeinosoma,E0540,KU_04501,E0540_Plagiotremus_tapeinosoma,3919,5,0,0,0,750,726,924,0,0,0,0,0,0,696,0,0,0,0,0,823,0,0,,,,,,
Blenniidae,Istiblennius,dussumieri,E0556,KU_04805,E0556_Istiblennius_dussumieri,4247,5,0,0,0,750,0,897,0,0,0,0,0,601,0,0,0,0,0,0,815,0,1184,,,,,,
Blenniidae,Plagiotremus,rhinorhynchos,E0586,KU_05045,E0586_Plagiotremus_rhinorhynchos,3591,4,0,0,0,0,729,879,0,0,0,0,0,0,0,0,0,0,0,0,835,0,1148,,,,,,
Blenniidae,Blenniella,cyanostigma,E0715,KU_05539,E0715_Blenniella_cyanostigma,6982,8,0,0,0,750,708,765,816,0,0,0,0,645,0,1299,0,0,0,0,815,0,1184,,,,,,
Blenniidae,Ecsenius,opsifrontalis,E0723,KU_05576,E0723_Ecsenius_opsifrontalis,5636,7,0,666,0,750,0,804,804,0,0,0,0,0,662,0,0,0,0,0,827,0,1123,,,,,,
Blenniidae,Cirripectes,castaneus,E0892,KU_07057,E0892_Cirripectes_castaneus,7486,9,0,693,0,744,0,0,804,755,0,0,0,638,674,1245,0,0,0,0,820,0,1113,,,,,,
Blenniidae,Cirripectes,filamentosus,E0893,KU_07059,E0893_Cirripectes_filamentosus,6031,7,0,0,0,765,0,0,804,754,0,0,0,0,693,1251,0,0,0,0,823,0,941,,,,,,
Blenniidae,Petroscirtes,mitratus,E0909,KU_07130,E0909_Petroscirtes_mitratus,5290,7,0,0,0,753,723,0,804,756,0,0,0,635,0,0,0,0,807,0,812,0,0,,,,,,
Blenniidae,Ecsenius,midas,E0934,KU_07206,E0934_Ecsenius_midas,3157,4,0,0,0,759,707,0,0,756,0,0,0,0,0,0,0,0,0,0,0,935,0,,,,,,
Blenniidae,Blenniella,paula,E0979,KU_07539,E0979_Blenniella_paula,7522,9,0,693,0,750,709,0,0,756,0,0,0,620,0,1241,0,0,811,0,818,0,1124,,,,,,
Blenniidae,Entomacrodus,niuafoouensis,E0980,KU_07552,E0980_Entomacrodus_niuafoouensis,6269,8,0,654,0,756,705,0,0,756,0,0,0,632,0,0,0,0,809,0,785,0,1172,,,,,,
Blenniidae,Ecsenius,bicolor,E0984,KU_07587,E0984_Ecsenius_bicolor,5543,7,0,0,0,753,692,936,0,0,0,0,0,632,0,0,0,0,793,0,802,935,0,,,,,,
Blenniidae,Blenniella,chrysospilos_paula,E0986,KU_07600,E0986_Blenniella_chrysospilos_paula,4353,5,0,0,0,753,0,0,804,0,0,0,0,0,0,0,0,0,797,0,815,0,1184,,,,,,
Blenniidae,Entomacrodus,striatus,E0987,KU_07607,E0987_Entomacrodus_striatus,5499,7,0,693,0,747,0,0,0,756,0,0,0,635,0,1205,0,0,809,654,0,0,0,,,,,,
Blenniidae,Salarias,fasciatus,E0988,KU_07632,E0988_Salarias_fasciatus,8628,9,0,693,0,759,0,0,0,747,0,0,0,635,684,0,0,0,798,0,815,2313,1184,,,,,,
Blenniidae,Alticus,arnoldorum,E0989,KU_07635,E0989_Alticus_arnoldorum,2932,4,0,693,0,0,0,0,0,0,0,0,0,628,0,0,0,0,808,0,803,0,0,,,,,,
Bothidae,Bothus,lunatus,E0007,KU_00154,E0007_Bothus_lunatus,7743,8,0,699,819,0,714,859,0,699,1460,0,0,0,684,0,0,0,0,0,0,1809,0,,,,,,
Bothidae,Bothus,robinsi,E0038,KU_01177,E0038_Bothus_robinsi,6889,7,0,675,0,765,660,0,0,756,1461,0,762,0,0,0,0,0,0,0,0,1810,0,,,,,,
Bothidae,Laeops,kitaharae,E0082,KU_02506,E0082_Laeops_kitaharae,7961,8,0,678,0,948,721,822,0,756,1452,0,774,0,0,0,0,0,0,0,0,1810,0,,,,,,
Bothidae,Psettina,tosana,E0083,KU_02511,E0083_Psettina_tosana,7792,8,0,0,0,948,720,0,0,756,1512,0,738,645,663,0,0,0,0,0,0,1810,0,,,,,,
Bothidae,Trichopsetta,ventralis,E0599,KU_5085,E0599_Trichopsetta_ventralis,9873,10,0,654,0,951,733,813,0,0,1428,0,774,0,693,1299,0,0,0,726,0,1802,0,,,,,,
Bothidae,Asterorhombus,cocosensis,E0904,KU_07102,E0904_Asterorhombus_cocosensis,10521,11,0,636,0,0,715,906,804,743,1530,0,741,645,705,1299,0,0,0,0,0,1797,0,,,,,,
Bothidae,Arnoglossus,blachei,E1160,GO374,E1160_Arnoglossus_blachei,6388,7,0,0,0,951,0,0,807,0,1536,0,795,0,681,849,0,0,0,0,0,769,0,,,,,,
Bothidae,Arnoglossus,imperialis,E1163,GO358,E1163_Arnoglossus_imperialis,6898,7,0,0,0,945,0,0,0,0,1536,0,759,645,705,1272,0,0,0,0,0,1036,0,,,,,,
Bothidae,Monolene,sp,E1172,LS241,E1172_Monolene_sp,3377,3,0,0,0,0,0,0,0,0,0,0,729,0,0,852,0,0,0,0,0,1796,0,,,,,,
Bothidae,Chascanopsetta,lugubris,E1181,FMNH119729,E1181_Chascanopsetta_lugubris,5374,6,0,0,0,945,0,0,807,0,0,0,801,0,651,1275,0,0,0,0,0,895,0,,,,,,
Botiidae,Botia,sp,G1227,_,G1227_Botia_sp,4522,4,0,0,0,0,0,0,0,0,1575,1188,789,0,0,0,0,0,0,0,0,970,0,,,,,,
Bovichtidae,Bovichtus,diacanthus,G1229,_,G1229_Bovichtus_diacanthus,7633,8,647,0,0,0,744,0,0,708,0,0,747,0,705,0,0,0,786,0,984,2312,0,,,,,,
Bovichtidae,Cottoperca,trigloides,G1267,_,G1267_Cottoperca_trigloides,5951,6,0,0,0,0,656,0,0,0,0,0,747,0,660,0,0,0,725,0,849,2314,0,,,,,,
Bramidae,Taractichthys,longipinnis,E0684,KU_05410,E0684_Taractichthys_longipinnis,7339,9,0,0,0,0,0,927,804,748,0,0,459,0,0,1250,0,0,720,759,813,859,0,,,,,,
Bramidae,Brama,brama,E0970,KU_07456,E0970_Brama_brama,9712,11,0,0,0,765,690,0,804,0,0,0,459,645,692,1272,0,0,814,765,0,1810,996,,,,,,
Bramidae,Pterycombus,brama,E0996,KU_08137,E0996_Pterycombus_brama,9270,11,0,0,0,780,0,858,0,0,0,0,852,638,690,1251,0,801,814,765,755,0,1066,,,,,,
Bryconidae,Brycon,pesu_sp,G1232,_,G1232_Brycon_pesu_sp,4996,6,0,0,849,0,0,0,666,639,1167,0,0,0,705,0,0,0,0,0,0,970,0,,,,,,
Bythitidae,Dinematichthys,iluocoeteoides,E0235,KU_00675,E0235_Dinematichthys_iluocoeteoides,4105,5,0,660,0,0,721,0,804,677,0,0,0,0,0,1243,0,0,0,0,0,0,0,,,,,,
Bythitidae,Diancistrus,sp,E0236,KU_00676,E0236_Diancistrus_sp,7055,9,0,657,0,0,717,0,804,695,0,0,0,539,705,1248,0,0,813,0,877,0,0,,,,,,
Bythitidae,Cataetyx,rubrirostris_lepidogenys,E0261,KU_02262,E0261_Cataetyx_rubrirostris_lepidogenys,13797,14,0,699,879,951,717,0,804,746,1374,0,852,0,475,1235,990,0,780,0,984,2311,0,,,,,,
Bythitidae,Diplacanthopoma,brachysoma,E0452,KU_03292,E0452_Diplacanthopoma_brachysoma,8798,9,0,690,0,798,744,0,804,746,0,0,0,635,0,1248,0,0,0,0,822,2311,0,,,,,,
Bythitidae,Brosmophyciops,pautzkei,E0717,KU_05551,E0717_Brosmophyciops_pautzkei,5421,7,0,690,0,798,0,0,804,747,0,0,0,0,0,0,0,825,0,732,825,0,0,,,,,,
Bythitidae,Bidenichthys,capensis,E0794,KU_06466,E0794_Bidenichthys_capensis,7395,9,0,630,0,801,0,0,804,0,0,0,0,0,0,1248,0,825,758,552,828,0,949,,,,,,
Caesionidae,Caesio,caerulaurea_lunaris,E0920,KU_07166,E0920_Caesio_caerulaurea_lunaris,12519,13,0,630,0,780,0,846,807,0,1539,0,738,645,0,1212,0,0,816,765,811,1801,1129,,,,,,
Caesionidae,Caesio,varilineata,E0949,KU_07263,E0949_Caesio_varilineata,9853,12,0,630,0,756,0,852,804,721,0,0,0,623,0,1237,0,825,815,759,811,0,1020,,,,,,
Caesionidae,Caesio,xanthonota,E0950,KU_07264,E0950_Caesio_xanthonota,9141,11,0,630,0,726,0,876,804,721,0,0,0,620,0,1231,0,0,815,765,803,0,1150,,,,,,
Caesionidae,Caesio,teres,E0951,KU_07265,E0951_Caesio_teres,8034,10,0,630,0,753,0,858,804,721,0,0,0,645,0,1231,0,0,821,765,806,0,0,,,,,,
Caesionidae,Pterocaesio,tile,E0961,KU_07366,E0961_Pterocaesio_tile,6965,7,0,630,0,774,0,0,804,0,0,0,852,0,0,0,0,0,814,0,781,2310,0,,,,,,
Callichthyidae,Callichthys,callichthys,G1234,_,G1234_Callichthys_callichthys,3348,3,0,0,0,0,0,0,0,0,1575,993,0,0,0,0,0,0,0,0,0,780,0,,,,,,
Callichthyidae,Corydoras,aurofrenatus,G1265,_,G1265_Corydoras_aurofrenatus,5331,7,0,0,882,0,744,0,681,711,0,0,0,0,573,0,981,0,0,0,0,759,0,,,,,,
Callichthyidae,Corydoras,trilineatus,G1266,_,G1266_Corydoras_trilineatus,5439,6,0,0,0,0,0,0,699,711,1575,0,0,0,705,0,990,0,0,0,0,759,0,,,,,,
Callionymidae,Neosynchiropus,ocellatus,E0030,KU_00794,E0030_Neosynchiropus_ocellatus,4644,5,0,0,0,789,708,796,0,0,1539,0,0,0,0,0,0,0,0,0,0,812,0,,,,,,
Callionymidae,Diplogrammus,goramensis,E0744,KU_05682,E0744_Diplogrammus_goramensis,3441,4,0,654,0,0,0,897,0,0,0,0,0,644,0,1246,0,0,0,0,0,0,0,,,,,,
Callionymidae,Synchiropus,stellatus,E0925,KU_07179,E0925_Synchiropus_stellatus,3644,4,0,0,0,804,0,909,0,0,0,0,0,0,0,0,0,0,0,0,878,0,1053,,,,,,
Callionymidae,Callionymus,sp_bairdi,E0946,KU_7248,E0946_Callionymus_sp_bairdi,12735,14,0,657,891,0,693,918,819,711,1539,0,759,0,696,1251,0,801,0,0,881,936,1183,,,,,,
Callionymidae,Synchiropus,agassizii,E1004,KU_08167,E1004_Synchiropus_agassizii,8693,10,0,669,0,735,0,924,804,743,0,0,0,0,696,1237,0,825,0,0,877,0,1183,,,,,,
Callorhinchidae,Callorhinchus,milii,G1235,_,G1235_Callorhinchus_milii,10400,11,655,462,888,0,0,983,444,201,1575,1206,927,0,0,0,793,0,0,0,0,2266,0,,,,,,
Caproidae,Antigonia,capros,E1024,KU_08291,E1024_Antigonia_capros,14108,15,657,0,0,729,778,906,807,708,1553,0,852,631,603,1275,0,0,816,606,877,2310,0,,,,,,
Carangidae,Oligoplites,saurus,E0195,KU_00040,E0195_Oligoplites_saurus,8987,11,0,720,0,951,731,0,0,684,0,0,753,639,0,1278,0,825,0,744,882,780,0,,,,,,
Carangidae,Decapterus,macarellus,E0212,KU_00191,E0212_Decapterus_macarellus,2161,3,0,0,0,624,0,0,0,0,0,0,0,636,0,0,0,0,0,0,0,901,0,,,,,,
Carangidae,Seriola,rivoliana,E0467,KU_03520,E0467_Seriola_rivoliana,9527,11,0,0,0,0,744,0,807,748,0,0,459,645,705,1248,0,825,0,744,813,1789,0,,,,,,
Carangidae,Alectis,ciliaris,E0469,KU_03523,E0469_Alectis_ciliaris,8074,10,0,690,0,834,712,0,810,0,0,0,699,645,705,1287,0,0,0,0,816,876,0,,,,,,
Carangidae,Caranx,crysos_ruber,E0510,KU_3903,E0510_Caranx_crysos_ruber,13678,15,0,0,891,951,744,933,801,711,1482,0,459,594,705,1230,0,0,789,744,834,1810,0,,,,,,
Carangidae,Uraspis,secunda,E0515,KU_03988,E0515_Uraspis_secunda,10345,11,0,0,0,831,729,921,804,0,1206,0,600,645,705,1278,0,0,0,0,816,1810,0,,,,,,
Carangidae,Caranx,ignobilis,E0574,KU_04947,E0574_Caranx_ignobilis,12757,14,0,690,0,825,702,0,798,747,1458,0,753,645,705,1287,0,0,775,750,813,1809,0,,,,,,
Carangidae,Trachurus,lathami,E0598,KU_05082,E0598_Trachurus_lathami,10161,11,657,0,0,831,0,885,819,708,0,0,852,645,0,1299,0,0,819,0,844,1802,0,,,,,,
Carangidae,Hemicaranx,amblyrhynchus,E0616,KU_05142,E0616_Hemicaranx_amblyrhynchus,11084,12,0,690,0,819,694,840,0,747,1215,0,750,645,0,1278,0,0,781,0,815,1810,0,,,,,,
Carangidae,Seriola,dumerili,E0623,KU_05170,E0623_Seriola_dumerili,14121,15,657,0,882,942,747,888,807,711,1509,0,459,645,705,1281,0,0,767,0,809,2312,0,,,,,,
Carangidae,Decapterus,punctatus,E0671,KU_05322,E0671_Decapterus_punctatus,8109,9,0,690,0,951,0,0,804,0,1392,0,753,630,705,1281,0,0,0,0,0,903,0,,,,,,
Carangidae,Scomberoides,lysan,E0738,KU_05653,E0738_Scomberoides_lysan,11313,13,0,0,0,951,777,0,804,748,1536,0,642,633,0,1247,0,825,813,744,813,780,0,,,,,,
Carangidae,Chloroscombrus,chrysurus,E0763,KU_05824,E0763_Chloroscombrus_chrysurus,3914,5,0,0,0,792,0,0,0,0,0,0,759,638,0,0,0,0,0,0,811,914,0,,,,,,
Carangidae,Selene,brownii,E0767,KU_05857,E0767_Selene_brownii,6232,8,0,0,0,744,0,0,804,0,0,0,852,645,705,873,0,0,0,0,836,773,0,,,,,,
Carangidae,Trachinotus,falcatus,E0819,KU_06545,E0819_Trachinotus_falcatus,9107,10,0,0,0,789,714,0,804,0,0,0,714,645,705,1231,0,825,0,0,870,1810,0,,,,,,
Carangidae,Selar,crumenophthalmus,E0833,KU_06795,E0833_Selar_crumenophthalmus,9714,11,0,630,0,798,0,0,807,0,0,939,471,645,705,1278,0,0,810,0,822,1809,0,,,,,,
Carangidae,Caranx,sexfasciatus,E0834,KU_06796,E0834_Caranx_sexfasciatus,8641,8,0,0,0,786,0,0,0,0,1473,0,753,645,0,1226,0,0,0,0,817,1810,1131,,,,,,
Carangidae,Elagatis,bipinnulata,E0841,KU_06820,E0841_Elagatis_bipinnulata,10700,13,0,630,0,801,0,945,804,0,0,0,756,645,705,1134,0,825,814,720,821,1100,0,,,,,,
Carangidae,Carangoides,ferdau,E0869,KU_06972,E0869_Carangoides_ferdau,7719,8,0,0,0,771,0,0,810,0,0,0,768,645,0,1272,0,0,814,0,840,1799,0,,,,,,
Carangidae,Carangoides,plagiotaenia,E0917,KU_07154,E0917_Carangoides_plagiotaenia,10221,11,0,0,0,780,0,0,810,0,0,0,759,645,705,1281,0,0,814,765,818,1803,1041,,,,,,
Carangidae,Gnathanodon,speciosus,E0938,KU_07213,E0938_Gnathanodon_speciosus,12292,13,0,0,0,951,0,918,0,747,1449,0,852,645,705,834,0,0,814,765,806,1810,996,,,,,,
Carangidae,Atule,mate,E0942,KU_07225,E0942_Atule_mate,12509,13,0,0,0,768,704,876,792,0,1449,0,750,645,705,1237,0,0,815,0,814,1809,1145,,,,,,
Carangidae,Trachinotus,ovatus,E1145,LS607,E1145_Trachinotus_ovatus,6151,6,0,0,0,951,777,0,0,0,0,0,759,645,705,0,0,0,0,0,0,2314,0,,,,,,
Carangidae,Trachinotus,carolinus,G1504,_,G1504_Trachinotus_carolinus,9616,11,654,0,882,0,741,0,699,711,1482,0,0,0,705,0,975,0,789,0,984,994,0,,,,,,
Caristiidae,Caristius,sp,E0810,KU_6500,E0810_Caristius_sp,9853,11,0,0,0,807,0,0,819,0,1539,0,774,645,0,1272,0,786,814,765,815,817,0,,,,,,
Catostomidae,Carpiodes,carpio,E1015,KU_08260,E1015_Carpiodes_carpio,8512,8,0,0,0,0,789,0,699,0,0,0,0,0,705,1250,946,0,831,0,974,2318,0,,,,,,
Catostomidae,Hypentelium,nigricans,G1332,_,G1332_Hypentelium_nigricans,9724,10,0,0,645,0,744,0,666,651,1460,0,831,0,675,0,0,0,786,0,948,2318,0,,,,,,
Catostomidae,Ictiobus,bubalus,G1337,_,G1337_Ictiobus_bubalus,8240,8,0,0,0,0,585,0,693,711,1482,0,0,0,696,0,0,0,786,0,969,2318,0,,,,,,
Centrarchidae,Pomoxis,nigromaculatus,E0131,KU_00559,E0131_Pomoxis_nigromaculatus,12981,13,0,0,0,732,744,912,804,748,1425,0,852,645,696,1237,0,0,0,0,829,2310,1047,,,,,,
Centrarchidae,Lepomis,cyanellus,E0132,KU_00561,E0132_Lepomis_cyanellus,14527,15,0,684,0,801,733,897,804,748,1425,0,852,0,0,1206,955,825,820,639,829,2309,0,,,,,,
Centrarchidae,Ambloplites,rupestris,E0392,KU_02574,E0392_Ambloplites_rupestris,17185,18,657,0,891,777,744,867,804,748,1425,0,852,645,705,1278,988,0,789,759,783,2310,1163,,,,,,
Centrarchidae,Micropterus,salmoides,E1110,KU_07922,E1110_Micropterus_salmoides,16463,17,0,702,804,768,780,894,819,711,1575,0,852,645,687,1257,990,0,786,0,847,2310,1036,,,,,,
Centrarchidae,Lepomis,macrochirus,E1113,KU_08108,E1113_Lepomis_macrochirus,14846,16,0,660,804,801,743,888,804,711,1570,0,852,645,687,0,0,819,786,597,0,2310,1169,,,,,,
Centrarchidae,Acantharchus,pomotis,G1185,_,G1185_Acantharchus_pomotis,9221,8,0,0,0,0,744,0,682,0,1425,0,852,0,0,1278,946,0,0,0,984,2310,0,,,,,,
Centriscidae,Macroramphosus,gracilis,E0335,KU_01120,E0335_Macroramphosus_gracilis,4339,5,0,0,0,948,711,0,0,0,0,0,0,629,0,0,0,0,0,0,882,0,1169,,,,,,
Centriscidae,Macroramphosus,scolopax,E0473,KU_03554,E0473_Macroramphosus_scolopax,9565,10,0,663,0,0,669,0,804,597,1359,0,756,0,690,0,900,0,0,0,816,2311,0,,,,,,
Centriscidae,Aeoliscus,strigatus,G1189,_,G1189_Aeoliscus_strigatus,9372,9,657,0,0,0,729,0,0,711,1482,0,852,0,696,0,963,0,0,0,972,2310,0,,,,,,
Centrogenyidae,Centrogenys,vaigiensis,G1239,_,G1239_Centrogenys_vaigiensis,9404,11,657,0,891,0,744,0,684,711,1482,0,0,0,705,0,951,0,789,0,978,812,0,,,,,,
Centrolophidae,Icichthys,lockingtoni,E0387,KU_02396,E0387_Icichthys_lockingtoni,7954,9,0,0,0,750,0,834,804,748,0,0,0,645,0,1251,0,0,814,0,0,945,1163,,,,,,
Centropomidae,Centropomus,undecimalis,E0194,KU_00037,E0194_Centropomus_undecimalis,13934,15,657,702,891,951,709,0,819,618,1482,0,0,645,705,1278,906,0,789,0,972,1810,0,,,,,,
Centropomidae,Centropomus,ensiferus,E0766,KU_5843,E0766_Centropomus_ensiferus,14836,15,0,702,0,963,0,906,819,0,1575,0,741,645,705,1206,979,825,814,0,972,1830,1154,,,,,,
Centropomidae,Lates,calcarifer,E1135,GO481,E1135_Lates_calcarifer,10772,11,0,702,0,963,782,0,720,0,1575,0,690,645,0,1251,906,0,0,0,723,1815,0,,,,,,
Centropomidae,Lates,japonicus,E1147,MS1004230101,E1147_Lates_japonicus,11008,11,0,702,0,963,0,0,816,0,1575,0,771,645,657,1275,907,0,0,0,867,1830,0,,,,,,
Centropomidae,Psammoperca,waigiensis,E1148,WFC-04-001,E1148_Psammoperca_waigiensis,11928,12,0,702,0,960,789,0,732,0,1575,0,756,645,678,1299,990,0,0,0,972,1830,0,,,,,,
Centropomidae,Lates,microlepis,E1149,MS1004230102,E1149_Lates_microlepis,10058,11,0,702,0,963,0,0,816,0,1575,0,741,645,654,1263,927,0,0,0,864,908,0,,,,,,
Centropomidae,Centropomus,viridis,E1153,KU_8522/FMNH119727,E1153_Centropomus_viridis,11068,11,0,702,0,834,0,0,807,0,1521,0,804,624,705,1299,990,0,0,0,972,1810,0,,,,,,
